trade_date,signal_date,instrument,action,price,weight,reason,holding_days,realized_return
2025-02-25,2025-02-25,SZ301070,SELL,1.2757737636566162,0.05,trend_break_ma10,1,-0.04383300707522941
2025-02-25,2025-02-25,SH600371,SELL,2.361006259918213,0.05,trend_break_ma10,1,-0.03891449932320712
2025-02-25,2025-02-25,SZ002448,SELL,1.212196946144104,0.05,trend_break_ma10,1,-0.009799905212467097
2025-02-25,2025-02-25,SZ300816,SELL,1.1585615873336792,0.05,trend_break_ma10,1,-0.020839424508153792
2025-02-25,2025-02-25,SZ300674,BUY,3.9501662254333496,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SH600590,BUY,1.962031602859497,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SH688685,BUY,2.5399413108825684,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SZ300790,BUY,2.972848892211914,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SZ301306,BUY,0.8209248185157776,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SZ300649,BUY,1.921658992767334,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SH600825,BUY,2.9990956783294678,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SZ300603,BUY,5.433587551116943,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SH603882,BUY,4.070140361785889,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SZ301070,BUY,1.2757737636566162,0.05,buy_main_wave_pullback,0,
2025-02-25,2025-02-25,SH603300,BUY,4.723817348480225,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SZ301248,SELL,0.8135672807693481,0.05,max_holding_days_7,7,0.10976394151016056
2025-02-26,2025-02-26,SZ300451,SELL,5.567112445831299,0.05,trend_break_ma10,4,0.011337031119685648
2025-02-26,2025-02-26,SZ002036,SELL,12.519073486328125,0.05,trend_break_ma10,2,-0.03497161932044568
2025-02-26,2025-02-26,SZ300674,SELL,3.9667773246765137,0.05,trend_break_ma10,1,0.004205164617178125
2025-02-26,2025-02-26,SH600590,SELL,2.1587772369384766,0.05,overheat_ret5_ma5_distance,1,0.10027648575702819
2025-02-26,2025-02-26,SH688685,SELL,2.541245460510254,0.05,trend_break_ma10,1,0.0005134565992126472
2025-02-26,2025-02-26,SZ300790,SELL,2.973996162414551,0.05,trend_break_ma10,1,0.00038591608394300536
2025-02-26,2025-02-26,SZ300649,SELL,1.9047619104385376,0.05,trend_break_ma10,1,-0.008792966073789876
2025-02-26,2025-02-26,SH603882,SELL,3.9949898719787598,0.05,trend_break_ma10,1,-0.018463857048446997
2025-02-26,2025-02-26,SZ301070,SELL,1.280469536781311,0.05,trend_break_ma10,1,0.003680725578832922
2025-02-26,2025-02-26,SZ300244,BUY,4.403099060058594,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SH600480,BUY,7.627873420715332,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SZ002036,BUY,12.519073486328125,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SZ300680,BUY,7.970399856567383,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SZ300817,BUY,2.7459356784820557,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SH600678,BUY,2.939418315887451,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SZ300984,BUY,2.1184558868408203,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SZ002112,BUY,3.245594024658203,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SH603901,BUY,1.9688186645507812,0.05,buy_main_wave_pullback,0,
2025-02-26,2025-02-26,SZ300652,BUY,2.0511586666107178,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SZ300479,SELL,2.914303779602051,0.05,trend_break_ma10,7,0.06272983039412416
2025-02-27,2025-02-27,SH603985,SELL,1.5182801485061646,0.05,trend_break_ma10,6,0.022364822754607605
2025-02-27,2025-02-27,SZ300287,SELL,5.647923469543457,0.05,trend_break_ma10,3,-0.0581779314788905
2025-02-27,2025-02-27,SZ002908,SELL,2.905677556991577,0.05,stale_exit_3d_lt_1pct,3,-0.007817431103108174
2025-02-27,2025-02-27,SH600825,SELL,2.8185107707977295,0.05,stop_loss_6pct,2,-0.0602131198536241
2025-02-27,2025-02-27,SZ300244,SELL,4.348510265350342,0.05,trend_break_ma10,1,-0.012397812078187798
2025-02-27,2025-02-27,SH600480,SELL,7.331896781921387,0.05,trend_break_ma10,1,-0.03880198614598784
2025-02-27,2025-02-27,SZ002036,SELL,12.297002792358398,0.05,trend_break_ma10,1,-0.017738588579438108
2025-02-27,2025-02-27,SH600678,SELL,2.7722132205963135,0.05,trend_break_ma10,1,-0.05688373593761731
2025-02-27,2025-02-27,SZ300984,SELL,1.8119161128997803,0.05,trend_break_ma10,1,-0.14469962572511819
2025-02-27,2025-02-27,SZ002112,SELL,3.084707260131836,0.05,trend_break_ma10,1,-0.04957082226059073
2025-02-27,2025-02-27,SH603901,SELL,1.8801053762435913,0.05,trend_break_ma10,1,-0.04505914633201191
2025-02-27,2025-02-27,SH603163,BUY,0.9635576009750366,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SH600825,BUY,2.8185107707977295,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SH600203,BUY,2.427703619003296,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SH603286,BUY,2.7049036026000977,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SZ000536,BUY,3.036982297897339,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SH600590,BUY,2.047337293624878,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SZ002036,BUY,12.297002792358398,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SZ002921,BUY,1.1809982061386108,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SZ300479,BUY,2.914303779602051,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SH600480,BUY,7.331896781921387,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SZ002779,BUY,11.532683372497559,0.05,buy_main_wave_pullback,0,
2025-02-27,2025-02-27,SH600545,BUY,1.4686046838760376,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ000042,SELL,1.6695622205734253,0.05,score_below_045,6,0.02452028908623105
2025-02-28,2025-02-28,SZ300571,SELL,5.944636821746826,0.05,trend_break_ma10,4,-0.11114939780098931
2025-02-28,2025-02-28,SZ301306,SELL,0.7816461324691772,0.05,trend_break_ma10,3,-0.04784687362432982
2025-02-28,2025-02-28,SZ300603,SELL,5.15419864654541,0.05,trend_break_ma10,3,-0.05141886496594705
2025-02-28,2025-02-28,SH603300,SELL,4.719594478607178,0.05,trailing_stop_8pct,3,-0.0008939528270298647
2025-02-28,2025-02-28,SZ300680,SELL,7.232800006866455,0.05,trend_break_ma10,2,-0.0925423897137565
2025-02-28,2025-02-28,SZ300817,SELL,2.461247682571411,0.05,stop_loss_6pct,2,-0.10367613420137323
2025-02-28,2025-02-28,SZ300652,SELL,1.9261040687561035,0.05,trend_break_ma10,2,-0.06096778366797495
2025-02-28,2025-02-28,SH603163,SELL,0.8687563538551331,0.05,trend_break_ma10,1,-0.09838669429204117
2025-02-28,2025-02-28,SH600825,SELL,2.6608381271362305,0.05,trend_break_ma10,1,-0.05594182761163358
2025-02-28,2025-02-28,SH603286,SELL,2.5245184898376465,0.05,trend_break_ma10,1,-0.06668818533461063
2025-02-28,2025-02-28,SZ002036,SELL,11.728882789611816,0.05,trend_break_ma10,1,-0.04619987588354646
2025-02-28,2025-02-28,SZ002921,SELL,1.1184606552124023,0.05,trend_break_ma10,1,-0.05295312948076458
2025-02-28,2025-02-28,SZ300479,SELL,2.696282386779785,0.05,trend_break_ma10,1,-0.07481079849954297
2025-02-28,2025-02-28,SH600480,SELL,6.926723957061768,0.05,trend_break_ma10,1,-0.05526166514764275
2025-02-28,2025-02-28,SZ002779,SELL,10.506880760192871,0.05,trend_break_ma10,1,-0.08894743566366858
2025-02-28,2025-02-28,SH600545,SELL,1.3744186162948608,0.05,trend_break_ma10,1,-0.0641330295451562
2025-02-28,2025-02-28,SZ301248,BUY,0.7667836546897888,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603300,BUY,4.719594478607178,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ002213,BUY,2.8251121044158936,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603286,BUY,2.5245184898376465,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ300632,BUY,3.015977382659912,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603316,BUY,0.8778004050254822,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603583,BUY,2.7699999809265137,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ002632,BUY,2.117136001586914,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ300648,BUY,2.4044992923736572,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH600439,BUY,4.013645172119141,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603085,BUY,3.4804203510284424,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ002580,BUY,2.675031900405884,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603118,BUY,2.0830912590026855,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ300224,BUY,2.9069864749908447,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SZ300153,BUY,3.612064838409424,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603990,BUY,3.2408602237701416,0.05,buy_main_wave_pullback,0,
2025-02-28,2025-02-28,SH603322,BUY,5.654892921447754,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SH600590,SELL,1.894477367401123,0.05,stop_loss_6pct,2,-0.07466279576879653
2025-03-03,2025-03-03,SZ301248,SELL,0.7242105007171631,0.05,trend_break_ma10,1,-0.05552172860263849
2025-03-03,2025-03-03,SH603300,SELL,4.548986434936523,0.05,trend_break_ma10,1,-0.036148877714808125
2025-03-03,2025-03-03,SZ002213,SELL,2.6793723106384277,0.05,trend_break_ma10,1,-0.05158726039567141
2025-03-03,2025-03-03,SH603286,SELL,2.510507822036743,0.05,trend_break_ma10,1,-0.005549837665005275
2025-03-03,2025-03-03,SZ300632,SELL,3.00563907623291,0.05,trend_break_ma10,1,-0.003427846139179014
2025-03-03,2025-03-03,SH603316,SELL,0.8054989576339722,0.05,stop_loss_6pct,1,-0.0823666142981685
2025-03-03,2025-03-03,SH603583,SELL,2.7133333683013916,0.05,trend_break_ma10,1,-0.020457261016358586
2025-03-03,2025-03-03,SZ300648,SELL,2.425672769546509,0.05,trend_break_ma10,1,0.008805773925576688
2025-03-03,2025-03-03,SH600439,SELL,4.034438133239746,0.05,trend_break_ma10,1,0.005180567845170847
2025-03-03,2025-03-03,SH603085,SELL,3.2865328788757324,0.05,trend_break_ma10,1,-0.055708061842420054
2025-03-03,2025-03-03,SZ002580,SELL,2.4581029415130615,0.05,stop_loss_6pct,1,-0.08109397082700487
2025-03-03,2025-03-03,SH603118,SELL,1.9401510953903198,0.05,stop_loss_6pct,1,-0.06861925179447048
2025-03-03,2025-03-03,SZ300224,SELL,3.045886754989624,0.05,score_below_045,1,0.047781536375815614
2025-03-03,2025-03-03,SZ300153,SELL,3.2145659923553467,0.05,trend_break_ma10,1,-0.11004753896641462
2025-03-03,2025-03-03,SH603990,SELL,3.328315496444702,0.05,trend_break_ma10,1,0.026985203506500577
2025-03-03,2025-03-03,SH603322,SELL,5.35552978515625,0.05,trend_break_ma10,1,-0.05293878070725022
2025-03-03,2025-03-03,SZ002009,BUY,5.958388328552246,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ002886,BUY,2.7362349033355713,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SH603912,BUY,2.2508039474487305,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SH603322,BUY,5.35552978515625,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ002580,BUY,2.4581029415130615,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ000096,BUY,4.911130428314209,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SH600506,BUY,2.0333597660064697,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ002068,BUY,5.035302639007568,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ300382,BUY,3.761754274368286,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ002921,BUY,1.105231523513794,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ300701,BUY,2.02167010307312,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ300042,BUY,1.529837965965271,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SH603037,BUY,2.303687572479248,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ002801,BUY,4.944464206695557,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ300231,BUY,5.82598352432251,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SZ300681,BUY,4.236276626586914,0.05,buy_main_wave_pullback,0,
2025-03-03,2025-03-03,SH688059,BUY,0.9929234385490417,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SH600203,SELL,2.3705954551696777,0.05,stale_exit_3d_lt_1pct,3,-0.023523532026971328
2025-03-04,2025-03-04,SZ000536,SELL,2.9837276935577393,0.05,trend_break_ma10,3,-0.01753536870348915
2025-03-04,2025-03-04,SZ002886,SELL,2.759307861328125,0.05,trend_break_ma10,1,0.008432374707459056
2025-03-04,2025-03-04,SH603912,SELL,2.4750804901123047,0.05,score_below_045,1,0.09964286001799039
2025-03-04,2025-03-04,SH603322,SELL,5.319050312042236,0.05,trend_break_ma10,1,-0.006811552652572828
2025-03-04,2025-03-04,SH600506,SELL,2.08181095123291,0.05,trend_break_ma10,1,0.023828141992599194
2025-03-04,2025-03-04,SZ002068,SELL,5.086455345153809,0.05,trend_break_ma10,1,0.010158814636079594
2025-03-04,2025-03-04,SZ300382,SELL,3.57487154006958,0.05,trend_break_ma10,1,-0.04967967620109626
2025-03-04,2025-03-04,SZ300701,SELL,2.074524402618408,0.05,trend_break_ma10,1,0.026143879490993616
2025-03-04,2025-03-04,SZ300042,SELL,1.8356529474258423,0.05,score_below_045,1,0.19990024320491573
2025-03-04,2025-03-04,SZ002801,SELL,5.105019569396973,0.05,trend_break_ma10,1,0.03247174132315478
2025-03-04,2025-03-04,SZ300231,SELL,5.9221296310424805,0.05,trend_break_ma10,1,0.01650298294160568
2025-03-04,2025-03-04,SZ300681,SELL,4.233890056610107,0.05,trend_break_ma10,1,-0.0005633649988361356
2025-03-04,2025-03-04,SH688059,SELL,1.0133410692214966,0.05,trend_break_ma10,1,0.02056314704615203
2025-03-04,2025-03-04,SH600590,BUY,1.9403352737426758,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SZ300382,BUY,3.57487154006958,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SZ000042,BUY,1.5734885931015015,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SZ300490,BUY,1.4362108707427979,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SH600173,BUY,2.1713881492614746,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SH603322,BUY,5.319050312042236,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SZ000536,BUY,2.9837276935577393,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SH688059,BUY,1.0133410692214966,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SZ002102,BUY,2.5545616149902344,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SZ002741,BUY,3.2487308979034424,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SZ300221,BUY,1.9425675868988037,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SH603985,BUY,1.5625643730163574,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SH603040,BUY,3.3485424518585205,0.05,buy_main_wave_pullback,0,
2025-03-04,2025-03-04,SH600446,BUY,19.182889938354492,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SZ002009,SELL,6.468956470489502,0.05,risk_rank_above_090,2,0.08568896718104857
2025-03-05,2025-03-05,SH603037,SELL,2.190455436706543,0.05,trend_break_ma10,2,-0.04915255745849412
2025-03-05,2025-03-05,SZ000042,SELL,1.4162613153457642,0.05,trend_break_ma10,1,-0.09992273121333961
2025-03-05,2025-03-05,SZ300490,SELL,1.4155844449996948,0.05,trend_break_ma10,1,-0.014361697271122353
2025-03-05,2025-03-05,SH603322,SELL,5.489287853240967,0.05,trend_break_ma10,1,0.03200525116547892
2025-03-05,2025-03-05,SH688059,SELL,1.035498857498169,0.05,trend_break_ma10,1,0.021866071503146678
2025-03-05,2025-03-05,SZ002102,SELL,2.652951717376709,0.05,score_below_045,1,0.038515454788453196
2025-03-05,2025-03-05,SZ002741,SELL,3.165820598602295,0.05,trend_break_ma10,1,-0.025520827026533133
2025-03-05,2025-03-05,SZ300221,SELL,2.039414405822754,0.05,score_below_045,1,0.049855057593419794
2025-03-05,2025-03-05,SH603040,SELL,3.342205286026001,0.05,trend_break_ma10,1,-0.0018925147056153557
2025-03-05,2025-03-05,SH600446,SELL,19.338499069213867,0.05,trend_break_ma10,1,0.008111871118451575
2025-03-05,2025-03-05,SH603683,BUY,1.5605947971343994,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SZ300530,BUY,4.074375152587891,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SZ000868,BUY,5.826138973236084,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SH603813,BUY,1.0273224115371704,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SZ300508,BUY,2.312586545944214,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SH603040,BUY,3.342205286026001,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SZ300715,BUY,2.165555477142334,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SH600203,BUY,2.4653706550598145,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SZ002255,BUY,1.3682364225387573,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SH603300,BUY,5.007601261138916,0.05,buy_main_wave_pullback,0,
2025-03-05,2025-03-05,SH603011,BUY,2.898858070373535,0.05,buy_main_wave_pullback,0,
2025-03-06,2025-03-06,SZ000096,SELL,4.836928367614746,0.05,stale_exit_3d_lt_1pct,3,-0.015108957455429173
2025-03-06,2025-03-06,SZ000536,SELL,3.3328402042388916,0.05,score_below_045,2,0.11700548660487087
2025-03-06,2025-03-06,SZ300715,SELL,2.165555477142334,0.05,score_below_045,1,0.0
2025-03-06,2025-03-06,SH603118,BUY,1.997094750404358,0.05,buy_main_wave_pullback,0,
2025-03-06,2025-03-06,SZ300042,BUY,1.7309819459915161,0.05,buy_main_wave_pullback,0,
2025-03-06,2025-03-06,SZ300321,BUY,2.807054042816162,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ002580,SELL,2.5082943439483643,0.05,trend_break_ma10,4,0.02041875528793269
2025-03-07,2025-03-07,SZ002921,SELL,1.1948286294937134,0.05,score_below_045,4,0.08106636851532145
2025-03-07,2025-03-07,SH600590,SELL,2.540926933288574,0.05,overheat_ret5_ma5_distance,3,0.3095298362470258
2025-03-07,2025-03-07,SZ300382,SELL,3.799288749694824,0.05,trend_break_ma10,3,0.06277630038165682
2025-03-07,2025-03-07,SH600173,SELL,2.157223701477051,0.05,trend_break_ma10,3,-0.006523222386214722
2025-03-07,2025-03-07,SH603683,SELL,1.5011152029037476,0.05,trend_break_ma10,2,-0.038113413129320706
2025-03-07,2025-03-07,SZ000868,SELL,5.681055068969727,0.05,trend_break_ma10,2,-0.024902238846831293
2025-03-07,2025-03-07,SH603040,SELL,3.408534049987793,0.05,score_below_045,2,0.019845807867971965
2025-03-07,2025-03-07,SH600203,SELL,2.399756908416748,0.05,trend_break_ma10,2,-0.026614150901976386
2025-03-07,2025-03-07,SH603300,SELL,6.0608110427856445,0.05,risk_rank_above_090,2,0.21032221351569613
2025-03-07,2025-03-07,SH603011,SELL,2.9331157207489014,0.05,score_below_045,2,0.011817636304957801
2025-03-07,2025-03-07,SH603118,SELL,1.9372458457946777,0.05,trend_break_ma10,1,-0.029967984542326964
2025-03-07,2025-03-07,SZ300321,SELL,2.612863063812256,0.05,trend_break_ma10,1,-0.06917963674439453
2025-03-07,2025-03-07,SZ002580,BUY,2.5082943439483643,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ001298,BUY,1.5397686958312988,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SH603583,BUY,3.5652379989624023,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ300213,BUY,3.180534601211548,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ300279,BUY,2.5618395805358887,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ000868,BUY,5.681055068969727,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ300490,BUY,1.41252863407135,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ002842,BUY,1.2925790548324585,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SH603320,BUY,1.855244755744934,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ300287,BUY,5.988498210906982,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ002283,BUY,1.6988435983657837,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SH603686,BUY,1.9154205322265625,0.05,buy_main_wave_pullback,0,
2025-03-07,2025-03-07,SZ002358,BUY,1.763684868812561,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SZ002632,SELL,2.2040319442749023,0.05,trend_break_ma10,6,0.04104410043703144
2025-03-10,2025-03-10,SZ300530,SELL,3.9930272102355957,0.05,stale_exit_3d_lt_1pct,3,-0.019965746723304534
2025-03-10,2025-03-10,SZ300508,SELL,2.361687421798706,0.05,trend_break_ma10,3,0.021232016566300915
2025-03-10,2025-03-10,SZ002255,SELL,1.3411823511123657,0.05,stale_exit_3d_lt_1pct,3,-0.019772950771324238
2025-03-10,2025-03-10,SZ300213,SELL,3.1704487800598145,0.05,trend_break_ma10,1,-0.0031711087651401515
2025-03-10,2025-03-10,SZ000868,SELL,5.696642875671387,0.05,trend_break_ma10,1,0.002743822496423576
2025-03-10,2025-03-10,SZ300490,SELL,1.4079450368881226,0.05,trend_break_ma10,1,-0.003244958772988693
2025-03-10,2025-03-10,SZ300287,SELL,5.814057350158691,0.05,trend_break_ma10,1,-0.029129316667504068
2025-03-10,2025-03-10,SH600590,BUY,2.4472386837005615,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SH603360,BUY,11.400450706481934,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SH688611,BUY,2.041207790374756,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SH603300,BUY,5.456080913543701,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SZ300530,BUY,3.9930272102355957,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SZ002357,BUY,2.0325000286102295,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SH603990,BUY,3.650179147720337,0.05,buy_main_wave_pullback,0,
2025-03-10,2025-03-10,SZ300153,BUY,4.171652793884277,0.05,buy_main_wave_pullback,0,
2025-03-11,2025-03-11,SH603686,SELL,1.898598074913025,0.05,trend_break_ma10,2,-0.008782644349114577
2025-03-11,2025-03-11,SZ002358,SELL,1.6752336025238037,0.05,trend_break_ma10,2,-0.0501514005437429
2025-03-11,2025-03-11,SH603360,SELL,11.284748077392578,0.05,trend_break_ma10,1,-0.01014895218340539
2025-03-11,2025-03-11,SZ002357,SELL,2.0350000858306885,0.05,trend_break_ma10,1,0.001230040435555857
2025-03-11,2025-03-11,SZ300153,SELL,4.498528480529785,0.05,overheat_ret5_ma5_distance,1,0.07835639800242089
2025-03-11,2025-03-11,SZ002358,BUY,1.6752336025238037,0.05,buy_main_wave_pullback,0,
