tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter,index_name,index_code
2025-06-16 00:00:00,688717.SH,艾罗能源,工业,91.2,,纳入,8.26210826210827,-5.279733234531292,中证1000,000852.SH
2025-06-16 00:00:00,603698.SH,航天工程,工业,90.04632,,纳入,-3.2258064516129004,-3.846153846153833,中证1000,000852.SH
2025-06-16 00:00:00,688652.SH,京仪装备,信息技术,89.8464,,纳入,-2.2124702870725987,1.092390298092938,中证1000,000852.SH
2025-06-16 00:00:00,688003.SH,天准科技,工业,89.5376875,,纳入,-2.219873150105711,-3.5327264846120587,中证1000,000852.SH
2025-06-16 00:00:00,603395.SH,红四方,材料,88.712,,纳入,0.7261932563928486,-5.4398148148148255,中证1000,000852.SH
2025-06-16 00:00:00,301571.SZ,国科天成,信息技术,88.67228373360003,,纳入,2.2749043370508204,-7.776669990029905,中证1000,000852.SH
2025-06-16 00:00:00,688252.SH,天德钰,信息技术,88.5531203265,,纳入,-7.793867120954012,5.737704918032782,中证1000,000852.SH
2025-06-16 00:00:00,002149.SZ,西部材料,材料,88.4156050214,,纳入,-2.791196994095546,-9.24415443175639,中证1000,000852.SH
2025-06-16 00:00:00,002947.SZ,恒铭达,信息技术,87.64921384559999,,纳入,2.333233622494757,-1.4438348252959865,中证1000,000852.SH
2025-06-16 00:00:00,002045.SZ,国光电器,可选消费,87.6348719656,,纳入,-3.4097954122752627,-4.2838874680307,中证1000,000852.SH
2025-06-16 00:00:00,300337.SZ,银邦股份,材料,87.041328,,纳入,4.129793510324498,-0.65420560747661,中证1000,000852.SH
2025-06-16 00:00:00,688276.SH,百克生物,医疗保健,86.90946133980002,,纳入,-2.8663892741562447,-2.5310943206071634,中证1000,000852.SH
2025-06-16 00:00:00,001356.SZ,富岭股份,可选消费,86.158584,,纳入,-2.076356329537843,-3.341031904761904,中证1000,000852.SH
2025-06-16 00:00:00,301458.SZ,钧崴电子,信息技术,82.56001031999999,,纳入,0.5194805194805197,0.4854368932038833,中证1000,000852.SH
2025-06-16 00:00:00,002073.SZ,软控股份,工业,79.4292962649,,纳入,-1.5170670037926717,-2.3017902813299296,中证1000,000852.SH
2025-06-16 00:00:00,000544.SZ,中原环保,工业,79.2418488744,,纳入,-0.974421437271622,-1.7220172201722006,中证1000,000852.SH
2025-06-16 00:00:00,605555.SH,德昌股份,可选消费,77.74893504,,纳入,-1.4164305949008638,-3.9330339540039514,中证1000,000852.SH
2025-06-16 00:00:00,600975.SH,新五丰,日常消费,77.1910724196,,纳入,-0.4878048780487809,-2.922077922077926,中证1000,000852.SH
