instrument,name,last_price,total_cap_yi,float_cap_yi
SH600004,白云机场,8.59,221.38531097,203.30110051
SZ002470,金正大,2.88,94.63759897,94.62919441
SZ300003,乐普医疗,14.49,267.11224135,228.78435662
SH603776,永安行,19.81,55.61866931,55.61866931
SH600192,长城电工,8.62,38.0786776,38.0786776
SZ002352,顺丰控股,37.7,1899.86526419,1798.29451608
SZ000935,四川双马,28.5,217.58049491,217.58049491
SH603319,美湖股份,40.14,136.13468075,136.13468075
SZ301193,家联科技,25.87,59.08762741,44.41933741
SZ000650,仁和药业,5.71,79.93647316,76.02213112
SH605033,美邦股份,23.28,31.47456,31.47456
SZ300025,华星创业,5.95,30.27317886,30.14588438
SZ300656,民德电子,29.65,50.73858385,39.40422498
SH600825,新华传媒,5.95,62.17082708,62.17082708
SZ300039,上海凯宝,5.85,61.191,53.64018422
SZ002379,宏桥控股,23.68,3085.76879023,269.09330471
SZ001367,海森药业,23.52,35.83300224,28.60903228
SZ002970,锐明技术,75.83,138.55283151,94.91680532
SH600023,浙能电力,5.86,785.75173909,785.75173909
SH600017,日照港,2.98,91.65448586,91.65448586
SZ002005,ST德豪,2.91,50.99556337,50.98245091
SH605577,龙版传媒,11.92,52.97777784,52.97777784
SH601958,金钼股份,20.96,676.29628224,676.29628224
SZ002771,真视通,15.4,32.3036714,26.87525687
SZ300708,聚灿光电,9.25,86.84965082,65.6763185
SH603121,华培动力,21.55,72.95401558,72.95401558
SH600797,浙大网新,9.2,94.53242604,94.53242604
SZ002034,旺能环境,18.37,90.06843019,89.67277933
SZ002127,南极电商,3.06,75.11903433,61.03880963
SZ001239,永达股份,15.37,36.888,17.5218
SZ301665,泰禾股份,27.52,123.84,28.667584
SH600211,西藏药业,41.94,135.1806708,135.1806708
SZ300889,爱克股份,24.19,53.27293065,35.40617222
SZ301585,蓝宇股份,30.18,31.3872,20.55527538
SH688589,力合微,24.0,34.87884432,34.87884432
SZ000151,中成股份,12.08,42.38947935,37.19851116
SH603351,威尔药业,27.55,37.31348087,37.31348087
SZ000998,隆平高科,9.15,134.45449758,120.26857246
SH600197,伊力特,12.18,57.63268053,57.63268053
SH688107,安路科技,37.08,148.63494528,148.63494528
SZ000096,广聚能源,9.52,50.2656,48.6327296
SH688247,宣泰医药,9.51,43.112634,43.112634
SZ002274,华昌化工,6.33,60.28468209,59.36584993
SZ002685,华东重机,9.51,95.83137996,95.81853433
SH600796,钱江生化,6.18,53.55500034,19.24933354
SH600657,信达地产,3.13,89.26380002,89.26380002
SH600008,首创环保,3.1,227.55831099,227.55831099
SZ002564,天沃科技,6.3,54.11098205,54.11098205
SZ000860,顺鑫农业,12.48,92.57252023,92.57252023
SH600782,新钢股份,3.18,101.25190434,100.03173834
SZ300110,华仁药业,3.09,36.53038114,36.49838806
SZ300066,三川智慧,6.35,66.04211214,63.3793065
SH603233,大参林,18.55,211.25631643,211.25631643
SH603079,圣达生物,15.95,30.15022503,30.15022503
SZ003017,大洋生物,32.06,26.9304,22.21372895
SH688153,唯捷创芯,32.83,141.27176053,134.35335871
SZ300232,洲明科技,6.51,70.79280953,57.65529993
SZ002454,松芝股份,9.59,60.28097544,60.12413243
SZ002116,中国海诚,9.85,45.88071383,45.31067335
SZ000869,张  裕Ａ,19.31,126.91306872,87.88218416
SH600906,财达证券,6.45,209.3025,137.01315428
SZ300535,达威股份,19.35,20.70834349,15.7046624
SH603970,中农立华,13.09,35.18593754,35.18593754
SZ002003,伟星股份,9.85,117.10563082,100.6769355
SZ300996,普联软件,13.1,51.84837498,43.64259079
SZ300169,天晟新材,6.56,21.3845727,19.7938673
SZ002713,*ST东易,12.94,123.11183081,68.12920753
SH600165,ST宁科,3.25,52.51622269,23.8196935
SH688097,博众精工,60.96,272.27647754,271.27734314
SH603660,苏州科达,13.33,76.75227993,76.17997638
SH600648,外高桥,10.08,137.07915157,114.68728565
SH600720,中交设计,6.67,153.04952419,67.30361973
SH688500,慧辰股份,49.8,37.49776158,36.51132318
SZ301122,采纳股份,33.38,40.80560064,25.24885164
SZ002995,天地在线,23.58,41.84376638,26.50797765
SH600408,安泰集团,3.3,33.2244,33.2244
SZ300663,科蓝软件,10.08,48.22790485,46.33343951
SZ300240,飞力达,6.96,25.86078132,25.28934437
SH688159,有方科技,51.2,47.56931584,47.47715584
SZ300689,澄天伟业,55.29,63.91524,55.943624
SZ000953,河化股份,6.93,25.37226811,25.37226811
SZ002782,可立克,20.69,102.61495429,100.65709828
SZ300195,长荣股份,7.02,29.74428447,22.03332518
SZ301202,朗威股份,44.48,60.67072,16.51876
SZ301097,天益医疗,59.07,34.82021028,17.09566608
SH688707,振华新材,17.53,89.18215794,89.18215794
SZ000756,新华制药,14.39,100.2527463,71.79161085
SZ300374,中铁装配,14.22,34.96873432,34.96462616
SZ000090,天健集团,3.54,66.14650836,66.14247276
SZ300018,中元股份,14.32,69.50004876,51.64787798
SH600055,万东医疗,14.08,98.99099697,98.99099697
SH603107,上海汽配,14.47,48.8123745,31.56977751
SZ300119,瑞普生物,17.93,83.33051879,59.82089356
SZ300241,瑞丰光电,7.18,50.39087733,42.21359292
SZ002788,鹭燕医药,14.17,55.05282149,54.1048339
SZ000061,农 产 品,7.42,147.28412089,133.13794951
SZ300619,金银河,44.47,77.37764791,65.14254477
SH600927,永安期货,14.82,215.7133334,215.7133334
SZ003000,劲仔食品,11.27,50.81577172,34.71839525
SZ300019,硅宝科技,18.29,71.90104443,67.41875181
SZ300787,海能实业,11.16,34.97912503,21.93304564
SZ000721,西安饮食,7.45,42.75661595,38.17084295
SH605136,丽人丽妆,11.08,44.3708018,44.3708018
SH601933,永辉超市,3.77,342.12889464,342.12889464
SZ300867,圣元环保,22.11,60.08194682,42.36891144
SH601061,中信金属,14.65,717.85,717.85
SH601890,亚星锚链,10.96,105.15024,105.15024
SZ300481,濮阳惠成,14.74,43.01949156,42.75714698
SH603087,甘李药业,60.14,359.21920836,335.49615001
SZ300355,蒙草生态,3.68,59.03610858,50.27950122
SZ000055,方大集团,3.72,39.94812124,25.14178476
SH600732,爱旭股份,14.89,315.25851353,312.60969868
SZ002920,德赛西威,105.05,626.94816335,626.7511946
SZ301296,新巨丰,7.86,33.571751,33.57098465
SZ000156,华数传媒,7.6,140.82286559,129.19056665
SZ300962,中金辐照,15.55,41.05229498,41.05229498
SZ300144,宋城演艺,7.58,198.95076977,196.88127643
SH605368,蓝天燃气,7.7,55.02696546,55.02696546
SH688550,瑞联新材,42.72,74.26634391,74.26634391
SZ000972,*ST中基,3.88,29.92580287,29.92580287
SZ002996,顺博合金,7.57,50.67636849,31.51455027
SZ300070,碧水源,3.92,142.06900703,134.64290054
SZ000403,派林生物,11.71,111.2915339,110.15408223
SH603517,ST绝味,12.09,73.26563406,73.26563406
SH601033,永兴股份,15.81,142.29,37.944
SH600318,新力金融,7.92,40.60802845,40.60802845
SZ300688,创业黑马,28.04,46.93320171,41.60531962
SH688553,汇宇制药-W,20.2,85.5672,69.39502445
SZ300274,阳光电源,139.85,2899.38617646,2223.63560969
SZ301112,信邦智能,36.57,40.32449562,40.32449562
SH603290,斯达半导,106.26,254.46450497,254.46450497
SZ301082,久盛电气,12.66,37.24596383,34.52481406
SZ300126,锐奇股份,8.2,24.9245232,17.27331673
SH600721,XD百花医,8.4,32.30200134,32.30200134
SZ300517,海波重科,12.7,25.45254333,16.03300413
SZ000544,中原环保,8.47,82.55577613,82.55577613
SH600121,郑州煤电,4.18,50.92962319,50.92962319
SH600428,中远海特,8.5,233.23323358,207.84927456
SH600771,广誉远,16.54,80.96183472,80.96183472
SZ001226,拓山重工,49.28,36.79574976,16.71892992
SZ000404,长虹华意,8.46,58.88125982,58.6048097
SZ300388,节能国祯,8.36,56.93513051,56.93513051
SH605008,长鸿高科,12.28,79.32418444,79.32418444
SZ301314,科瑞思,53.02,29.29355,9.68005333
SH600301,华锡有色,59.96,379.28746041,165.09127433
SZ002332,仙琚制药,8.83,87.34678967,86.93785868
SH603333,尚纬股份,8.54,53.07845584,53.07845584
SZ002849,威星智能,17.34,38.25793837,37.94799767
SZ000993,闽东电力,12.9,59.0757377,56.72743679
SH600059,古越龙山,8.69,79.21303569,79.21303569
SZ002674,兴业科技,13.46,39.78115706,39.37906756
SZ002660,茂硕电源,8.97,31.9893539,30.76590789
SZ301320,豪江智能,17.87,32.525187,12.18897957
SH688793,倍轻松,22.63,19.44944832,19.44944832
SZ300021,大禹节水,4.49,45.90429936,39.2151731
SH601798,蓝科高新,9.16,32.47478294,32.47478294
SZ002939,长城证券,9.02,363.90531143,324.95989872
SZ000912,泸天化,4.5,70.56,70.56
SZ001210,金房能源,22.61,35.45534604,21.5471134
SH600283,钱江水利,9.22,51.7080556,50.17221483
SH605500,森林包装,9.31,38.58064,38.58064
SZ300080,易成新能,4.53,84.86413375,84.74863633
SZ301428,世纪恒通,35.69,35.21413345,21.84103692
SZ002978,安宁股份,31.72,149.71521468,117.1354758
SZ000859,国风新材,9.29,83.23619558,83.23145768
SZ002737,葵花药业,13.58,79.3072,79.30715926
SZ301315,威士顿,52.57,46.2616,19.4509
SZ000932,华菱钢铁,4.69,321.3873696,321.3873696
SZ000557,西部创业,4.7,68.54361255,68.52206131
SZ002201,九鼎新材,14.52,94.61758219,87.41376138
SZ301522,上大股份,33.22,123.53410678,91.92610728
SZ300452,山河药辅,14.1,33.0580343,28.00684354
SZ300791,仙乐健康,19.16,59.14532263,49.18049978
SZ001225,和泰机电,51.87,34.16510916,10.91281156
SZ002032,苏 泊 尔,47.41,379.20801076,379.03541465
SH688486,龙迅股份,81.67,108.88871789,108.88211814
SH600983,惠而浦,9.35,71.6620465,71.6620465
SH601928,凤凰传媒,9.56,243.29244,243.29244
SH688002,睿创微纳,147.26,685.84296319,685.84296319
SH688737,中自科技,30.29,36.21608978,36.21608978
SH603611,XD诺力股,20.07,51.70047875,51.70047875
SZ301303,真兰仪表,15.15,61.9332,15.4833
SZ002020,京新药业,15.05,129.58488557,108.95723442
SH688370,丛麟科技,25.49,34.94879836,34.94879836
SZ301252,同星科技,44.04,74.52688378,21.24696148
SZ300181,佐力药业,15.22,106.75115239,91.76304187
SH600094,大名城,4.9,113.92255221,104.18526755
SH600101,明星电力,10.05,55.06017834,55.06017834
SH688129,东来技术,29.56,35.61353328,35.61353328
SH600479,千金药业,10.77,53.01101872,45.0732165
SH600292,电投水电,16.11,705.65121898,70.76858522
SH600459,贵研铂业,21.35,175.76987841,162.19728608
SH600908,无锡银行,5.7,125.09685662,113.96082191
SZ001356,富岭股份,11.31,66.652092,22.69314743
SZ002316,亚联发展,5.64,22.171968,19.220274
SH603630,拉芳家化,16.65,37.49656257,37.49656257
SZ301289,国缆检测,56.85,44.343,44.05926165
SH600403,大有能源,5.71,136.51538815,136.51538815
SH600332,白云山,22.74,369.7048618,319.6996018
SH603610,麒盛科技,16.53,58.34951495,58.34951495
SZ301102,兆讯传媒,11.15,45.269,45.269
SH688093,世华科技,32.51,91.15244535,91.15244535
SH600120,浙江东方,5.68,193.99366875,193.99366875
SH600176,中国巨石,38.0,1521.19195664,1521.19195664
SZ000888,峨眉山Ａ,11.49,60.54231542,60.54231542
SH688157,松井股份,35.63,55.7363938,55.7363938
SH600754,锦江酒店,24.04,256.33814594,217.81299275
SZ000707,双环科技,5.85,34.20595579,32.21615996
SZ002287,奇正藏药,23.01,131.64439851,131.3745347
SH600335,国机汽车,6.04,90.345637,90.345637
SZ300098,高新兴,5.86,101.83404132,90.34615164
SH688008,澜起科技,210.27,2569.91998416,2410.59104571
SZ000930,中粮科技,5.89,109.34445712,109.33890191
SH603566,普莱柯,11.69,40.45467971,40.45467971
SZ002562,兄弟科技,6.01,68.68359721,48.89250969
SH603199,九华旅游,35.96,39.800528,39.800528
SZ301208,中亦科技,35.31,42.37202119,23.33004439
SZ300990,同飞股份,88.15,150.36552073,67.98699212
SZ300368,汇金股份,12.54,66.32951177,66.32951177
SZ301001,凯淳股份,31.2,24.96,15.6936
SH603639,海利尔,12.41,43.39134609,42.1789015
SZ300569,天能重工,6.32,64.63579391,64.44124996
SZ002563,森马服饰,6.08,163.80068173,134.19124163
SH601801,皖新传媒,6.1,119.43380546,119.43380546
SZ001326,联域股份,57.86,42.35352,13.94618616
SZ300916,朗特智能,38.38,55.51436989,35.85297905
SZ300749,顶固集创,25.62,52.56440028,40.32475272
SH600857,宁波中百,12.87,28.86997358,28.86997358
SH600229,城市传媒,6.28,41.49244884,41.49244884
SZ002483,润邦股份,6.46,57.26585948,57.18720162
SH601328,交通银行,6.7,5920.37354294,1746.85345112
SZ300004,南风股份,13.65,65.51912613,65.51912613
SZ002972,科安达,13.36,32.86677568,17.98874768
SZ301609,山大电力,47.03,76.602464,17.2355544
SH600015,华夏银行,6.66,1059.93423597,1024.78911727
SH603558,健盛集团,13.38,45.84497096,45.84497096
SH601139,深圳燃气,6.76,194.4678337,194.4678337
SZ002170,芭田股份,13.64,132.35597283,107.36446721
SZ002675,东诚药业,13.05,107.6097395,97.01161122
SZ002384,东山精密,211.39,3871.83516189,2930.54549025
SH600901,江苏金租,6.74,390.37179745,390.27649385
SH600519,贵州茅台,1372.99,17193.54482493,17193.54482493
SH603021,*ST华鹏,7.15,22.87628701,22.87628701
SZ000852,石化机械,7.27,69.49885099,68.76499007
SZ002131,利欧股份,7.08,479.44193217,414.51973054
SH688319,欧林生物,35.05,142.20096945,142.09595965
SH601238,广汽集团,7.0,713.794613,516.85883165
SH688067,爱威科技,28.89,19.6452,19.6452
SZ001260,坤泰股份,22.22,25.553,25.553
SH688513,苑东生物,63.03,111.26828096,111.26828096
SH603181,皇马科技,15.05,88.59935,88.59935
SH688100,威胜信息,38.0,186.8403665,186.8403665
SH601788,光大证券,15.35,707.75590259,599.67827179
SZ002537,海联金汇,7.5,88.05125588,87.68998088
SH600861,北京人力,15.94,90.23836725,58.43203077
SH600359,新农开发,7.68,29.30018458,29.30018458
SH600897,厦门空港,16.02,66.7928268,66.7928268
SZ002539,云图控股,15.09,182.24551569,134.26985801
SH600528,中铁工业,7.97,177.05766156,177.05766156
SZ301081,严牌股份,16.47,37.50961698,35.98977032
SZ300492,华图山鼎,50.47,99.26492997,99.26492997
SZ000009,中国宝安,8.62,222.32824378,222.05296408
SH601918,新集能源,8.47,219.41889046,219.41889046
SZ300008,天海防务,8.1,139.97035977,133.43049575
SZ002001,新 和 成,32.29,992.40786047,980.60271655
SH600956,新天绿能,8.62,388.99414289,202.40524396
SZ002546,新联电子,8.48,70.72736334,67.94448174
SH603366,日出东方,8.67,70.49127036,70.49127036
SZ301515,港通医疗,24.35,24.35,15.96642893
SZ301233,盛帮股份,59.26,30.501122,16.69983838
SH688505,复旦张江,8.03,83.23673963,57.05893963
SZ002984,森麒麟,16.77,173.78530827,119.72586378
SZ300538,同益股份,16.61,30.21667498,20.09564969
SH601065,江盐集团,8.29,53.28613695,53.28613695
SZ301536,星宸科技,88.69,374.01923926,166.02170407
SZ002951,金时科技,16.71,67.6755,67.02789142
SZ301335,天元宠物,25.98,32.96934744,13.15205129
SZ000501,武商集团,8.36,64.28779231,64.22325604
SH603065,宿迁联盛,8.32,34.85810199,34.85810199
SH688025,杰普特,375.02,356.45434613,356.45434613
SH600562,国睿科技,27.65,343.37369276,343.37369276
SZ002232,启明信息,18.2,74.35581881,74.35581881
SZ300897,山科智能,26.49,37.14422608,23.21991811
SH601298,青岛港,8.97,582.25167,483.6691275
SZ300665,飞鹿股份,9.04,19.79269399,19.71361379
SH603027,千禾味业,8.91,118.78147421,111.3407292
SH600694,大商股份,17.97,61.88110169,61.88110169
SH601985,中国核电,9.07,1865.51778811,1712.71393744
SZ000006,深振业Ａ,9.45,127.57453185,127.57356795
SH600138,中青旅,8.94,64.711296,64.711296
SH688198,佰仁医疗,99.22,136.67369756,136.67369756
SZ300395,菲利华,128.66,671.94958808,658.10463987
SZ002202,金风科技,28.49,1203.35738553,958.26259758
SH600829,人民同泰,9.82,56.94506023,56.94506023
SH688685,迈信林,49.97,73.381778,73.381778
SZ300925,法本信息,19.38,83.08379354,67.73764829
SH600126,杭钢股份,9.56,322.85927633,322.85927633
SH688665,四方光电,52.05,52.67061349,52.67061349
SH603716,塞力医疗,21.67,48.92885986,48.92885986
SZ301381,赛维时代,21.65,87.3487003,42.3188653
SH688252,天德钰,23.28,95.22016818,95.22016818
SZ000411,英特集团,10.78,60.89073794,60.7707339
SZ300250,初灵信息,21.29,45.50726408,33.51566924
SZ300835,龙磁科技,114.47,136.50265904,95.17517146
SH688038,中科通达,21.26,24.74098484,24.74098484
SZ300127,银河磁体,32.06,103.60072302,73.99965448
SH603202,天有为,79.61,127.376,39.97502467
SZ300015,爱尔眼科,10.55,983.82934869,839.29026088
SZ301096,百诚医药,60.48,66.06126616,50.25281144
SZ001201,东瑞股份,13.18,33.97593133,26.54979661
SZ002695,煌上煌,13.06,73.08190561,66.79603397
SZ002053,云南能投,12.21,112.42106755,112.42027085
SH600246,万通发展,12.27,238.40456331,231.95361081
SH688114,华大智造,52.7,219.50401369,218.35440271
SZ002507,涪陵榨菜,12.47,143.89370279,143.50215789
SZ000301,东方盛虹,12.85,849.54314893,849.14422762
SH688528,秦川物联,12.65,21.252,21.252
SZ301487,盟固利,25.26,116.09911224,68.90776541
SZ301032,新柴股份,13.28,32.02251552,21.23110452
SH603587,地素时尚,13.18,62.48542933,62.48542933
SH688549,中巨芯-U,12.4,183.182224,73.075556
SH688013,天臣医疗,35.8,29.0537048,29.0537048
SZ002579,中京电子,13.26,81.23322901,77.36041714
SH603713,密尔克卫,57.65,91.16057293,91.16057293
SH603679,华体科技,15.52,27.57690088,27.57690088
SZ300760,迈瑞医疗,170.61,2068.5462623,2066.76831673
SZ300945,曼卡龙,15.95,41.80042483,38.02484099
SH600062,华润双鹤,17.94,186.32170247,186.25763461
SH605259,绿田机械,19.77,34.099296,34.099296
SZ000651,格力电器,39.91,2235.52103123,2203.83398107
SZ002975,博杰股份,124.45,199.49657699,131.74150061
SZ000028,国药一致,24.53,136.52541339,117.26636411
SH600262,北方股份,24.38,41.446,41.446
SZ300505,川金诺,25.59,70.33859914,55.62273671
SZ000538,云南白药,52.62,938.8789817,932.91753929
SH603275,众辰科技,48.47,72.10971618,20.13248127
SH601021,春秋航空,47.93,468.91520964,468.91520964
SH600367,红星发展,23.68,80.77979759,76.2432495
SH605016,百龙创园,27.92,117.26743974,117.26743974
SZ300380,安硕信息,37.56,51.99770718,47.83849795
SZ300698,万马科技,38.69,51.8446,45.86542535
SH601318,中国平安,60.06,10875.4497822,6402.43508885
SH688399,硕世生物,64.08,53.74499882,53.74499882
SH600600,青岛啤酒,62.46,852.07627258,442.920064
SZ301203,国泰环保,48.68,38.944,21.342529
SZ301236,软通动力,41.8,432.70911904,328.42646817
SH688091,上海谊众,60.6,125.26240584,125.26240584
SH688798,艾为电子,70.99,165.4980187,96.36412608
SH688696,极米科技,90.31,63.235062,63.235062
SH601100,恒立液压,113.41,1520.62508703,1520.62508703
SZ301571,国科天成,69.06,123.91153206,82.29644705
SH600787,中储股份,5.26,114.14618601,114.14618601
SZ002255,海陆重工,11.33,94.13882353,72.28225513
SZ002689,ST远智,3.52,36.72453752,36.71048564
SZ301006,迈拓股份,18.08,25.181824,15.15481872
SH688121,卓然股份,6.48,15.13818739,13.13280002
SZ300298,三诺生物,17.04,95.46956377,76.83560672
SZ300621,维业股份,9.05,18.82913135,18.32887568
SZ002151,北斗星通,44.05,239.15225718,195.06005684
SH601618,中国中冶,2.97,615.49148935,530.22278935
SZ002135,东南网架,9.35,104.30130822,97.60199413
SZ000910,大亚圣象,6.82,37.3325095,37.3177442
SZ002573,清新环境,3.67,51.9403018,51.85721667
SZ300291,百纳千成,6.53,61.50539421,60.72017758
SZ002061,浙江交科,3.91,104.56511162,101.62629189
SH603879,永悦科技,6.03,21.66846973,21.66846973
SH601169,北京银行,5.27,1114.23527113,1114.23527113
SZ000981,山子高科,4.0,399.89883552,380.53424372
SH600380,健康元,10.76,196.84918433,196.84918433
SZ300951,博硕科技,33.55,56.83390029,50.79280677
SZ000789,万年青,4.94,39.39197259,39.39197259
SZ002212,天融信,7.66,90.34616713,89.38024527
SH600170,上海建工,2.73,242.58615501,242.58615501
SZ300595,欧普康视,14.18,126.95199764,94.79255697
