factor,auto_label,usage,ic_future,ic_past_5d,ic_risk,ic_stability,monotonicity,top_bottom_spread,ic_future_vol,ic_future_drawdown,ic_past_1d,ic_past_3d,ic_past_10d
alpha360__close_24,negative_trend,risk_filter,-0.07155491559820358,-0.3339970721835344,-0.18541222464233414,0.7323232323232324,0.75,-0.03459598836402229,-0.22515358031911872,-0.1456708689655496,-0.11789608967311718,-0.24390306795134103,-0.5307045190792383
alpha101__alpha035,negative_trend,risk_filter,-0.04371686934976319,-0.47317747720939907,-0.04732719851471957,0.7315789473684211,0.75,-0.017623497465541413,-0.06274497090267621,-0.03190942612676293,-0.36328540360108796,-0.5096107159039399,-0.37279200343492613
alpha360__high_21,negative_trend,risk_filter,-0.053856970940951,-0.3673899284676478,-0.16287509416958112,0.7313432835820896,0.75,-0.028832305662034693,-0.19209600302898522,-0.133654185310177,-0.12929842995113555,-0.2667334985352379,-0.5759158757981956
alpha191__alpha090,negative_trend,risk_filter,-0.03436539848684517,-0.15758459888026097,-0.09541498310887746,0.7293577981651376,1.0,-0.013298949012147315,-0.1166462086103744,-0.07418375760738051,-0.06354503857895728,-0.12363925644422025,-0.21335467295184088
alpha101__alpha046,negative_trend,risk_filter,-0.04203870675759452,-0.3925787472710376,-0.06195186372678759,0.7285067873303167,0.75,-0.0006691807916355819,-0.07893584137665498,-0.044967886076920205,-0.4768533685247539,-0.37608665662496715,-0.5051392018115164
alpha360__high_27,negative_trend,risk_filter,-0.06069039462865578,-0.30793636824594867,-0.17201038969333987,0.7282051282051282,0.75,-0.032985404196149884,-0.20643209478290167,-0.1375886846037781,-0.11080870344889313,-0.22868336686426086,-0.47831022614789714
alpha360__high_28,negative_trend,risk_filter,-0.061483237229527525,-0.3024336256211092,-0.17432331085490227,0.7268041237113402,0.5,-0.033943498491306553,-0.20831358060444305,-0.14033304110536146,-0.10829257636290458,-0.2234548228295671,-0.4657708344503698
alpha360__high_10,negative_trend,risk_filter,-0.04616883664864346,-0.5945255233419435,-0.1099638022078793,0.7264150943396226,0.75,-0.02470843888598233,-0.12691534432594606,-0.09301226008981253,-0.22600606934431097,-0.4400955226433152,-0.970324592705002
alpha360__volume_54,negative_trend,risk_filter,-0.05142936802894184,-0.2932842777843443,-0.1479402858418135,0.7261904761904762,0.75,-0.025912900436912342,-0.17775868924531615,-0.11812188243831084,-0.117956918173495,-0.24389247665258745,-0.3508197987519316
alpha101__alpha029,negative_trend,risk_filter,-0.048481480119136375,-0.6232395656340665,-0.10988197416887933,0.7251184834123223,1.0,-0.020976935742964456,-0.1261226828763227,-0.09364126546143597,-0.10594438149964315,-0.40178405040159554,-0.4990045303019316
alpha360__high_22,negative_trend,risk_filter,-0.05507829175797708,-0.3535575671748353,-0.16518959781916837,0.725,0.5,-0.030038304269792857,-0.1947634130255698,-0.13561578261276697,-0.1250247724605643,-0.25638952482276717,-0.5574073835966524
alpha360__vwap_22,negative_trend,risk_filter,-0.06923537085167879,-0.3572521341660261,-0.18346929349724914,0.725,0.75,-0.03358386234119792,-0.2198833818649594,-0.14705520512953887,-0.12577904816563037,-0.25857202860715495,-0.5640238996752835
alpha360__high_23,negative_trend,risk_filter,-0.056406452737838765,-0.34082518277373614,-0.16646461082002179,0.7236180904522613,0.5,-0.0303473219781753,-0.1980432967481837,-0.13488592489185988,-0.12113580173188747,-0.24775184910124198,-0.5396491835163296
alpha101__alpha089,negative_trend,risk_filter,-0.040129593941968,-0.05730760631789303,-0.1764656348276962,0.722488038277512,1.0,-0.016088843380662923,-0.20838593949464979,-0.1445453301607426,0.0240990509511721,-0.017061438357831565,-0.13504107792429149
alpha360__volume_42,negative_trend,risk_filter,-0.044665529135119564,-0.28826953079286827,-0.14881971920265105,0.7222222222222222,0.75,-0.024605816661571023,-0.172621725028484,-0.1250177133768181,-0.11398066263546076,-0.23953845532651047,-0.3512733554860051
alpha360__high_25,negative_trend,risk_filter,-0.06013435351407695,-0.32013119771094845,-0.16900385326113979,0.7208121827411168,0.75,-0.03197940160380401,-0.20472427168673288,-0.1332834348355467,-0.1160716879131587,-0.23558400589584796,-0.5062262090918515
alpha101__alpha050,negative_trend,risk_filter,-0.036900646533927675,-0.1332014657271831,-0.0972546010583602,0.719626168224299,0.75,-0.015303640033995855,-0.1176905676505317,-0.07681863446618871,-0.008929289377518869,-0.07367192015821303,-0.2134892101243954
alpha191__alpha016,negative_trend,risk_filter,-0.036900646533927675,-0.1332014657271831,-0.0972546010583602,0.719626168224299,0.75,-0.015303640033995855,-0.1176905676505317,-0.07681863446618871,-0.008929289377518869,-0.07367192015821303,-0.2134892101243954
alpha101__alpha084,negative_trend,risk_filter,-0.03975843972380158,-0.10274505572711592,-0.16417602845436718,0.719626168224299,1.0,-0.01709878572429635,-0.19460867549121488,-0.1337433814175195,-0.012495887524264367,-0.06663660988861962,-0.2074622320119452
alpha360__volume_13,negative_trend,risk_filter,-0.029452260549235207,-0.3871218521559478,-0.10552144224076412,0.7177033492822966,0.5,-0.015677340340489607,-0.11712378943496102,-0.09391909504656724,-0.154319073274213,-0.3174280705536769,-0.4990045821356651
alpha101__alpha069,negative_trend,risk_filter,-0.039626871551281716,-0.051026302115210476,-0.17768234215033968,0.7177033492822966,1.0,-0.015857480112045796,-0.20944076188715097,-0.14592392241352836,0.027463868083304678,-0.011365996693630443,-0.13174219917519298
alpha360__volume_46,negative_trend,risk_filter,-0.05166097088126687,-0.2824820434867155,-0.15092802004181186,0.7159090909090909,0.75,-0.026049025071354842,-0.1779457044920773,-0.12391033559154639,-0.11561230183815464,-0.2354963407248271,-0.3495919908278902
alpha101__alpha074,negative_trend,risk_filter,-0.041732239478021065,-0.053043187902671575,-0.17284578112269267,0.7156862745098039,1.0,-0.015507270836250628,-0.20603480514543782,-0.13965675709994754,0.018907272778219252,-0.019544717679163305,-0.11654301824425459
alpha360__high_26,negative_trend,risk_filter,-0.06004812505209642,-0.31415127344598814,-0.17134530417519367,0.7142857142857143,0.5,-0.03265016075744903,-0.20607371919432044,-0.13661688915606693,-0.11589966473661796,-0.23292898178728896,-0.49192752546991175
alpha101__alpha054,negative_trend,risk_filter,-0.04119389139175991,-0.047186672330657535,-0.17434070785821737,0.7107843137254902,1.0,-0.01553510564003413,-0.20710950292211486,-0.1415719127943199,0.02285571893905982,-0.01207244957310647,-0.11255696988210975
alpha101__alpha094,negative_trend,risk_filter,-0.04210126096148489,-0.058258290206001206,-0.17114044065100165,0.7107843137254902,1.0,-0.01590101457327811,-0.2043885973025603,-0.137892283999443,0.014099774889009641,-0.026221246023153785,-0.13300096131052855
alpha360__high_8,negative_trend,risk_filter,-0.04040061848428778,-0.685702802977522,-0.09389113734696715,0.7102803738317757,0.5,-0.02279429831381985,-0.10566249810058191,-0.08211977659335239,-0.2551572947764791,-0.49756365838076777,-0.836334191606061
alpha360__volume_9,negative_trend,risk_filter,-0.027834793988089076,-0.43011693824887826,-0.08795712301220289,0.7089201877934272,0.75,-0.015720374949167684,-0.09629749081801355,-0.07961675520639223,-0.17485235205574376,-0.34693419735951875,-0.4964304555498756
alpha360__volume_41,negative_trend,risk_filter,-0.04468986093224701,-0.29061910576665756,-0.14770286447503875,0.7071823204419889,0.75,-0.024017159887343903,-0.17310490705001924,-0.12230082190005825,-0.1177053704254313,-0.2404497208859572,-0.3519097410490675
alpha360__volume_35,negative_trend,risk_filter,-0.04525592692904184,-0.28296432407226835,-0.14208884054755244,0.7058823529411765,0.75,-0.024392373491971306,-0.1680548192905083,-0.11612286180459655,-0.11707122967174054,-0.23569334756197796,-0.3522090588020125
alpha191__alpha065,negative_trend,risk_filter,-0.045408458751425795,-0.863955802783598,-0.099147055175551,0.7050691244239631,0.5,-0.02201890026235212,-0.10758527181717785,-0.09070883853392415,-0.574476311582782,-0.901036740716565,-0.5339337684152536
alpha360__high_9,negative_trend,risk_filter,-0.044426165867223914,-0.6350458910756226,-0.1019930154207869,0.704225352112676,0.5,-0.024209850148913872,-0.11726225414471818,-0.0867237766968556,-0.238940710702204,-0.46411240700296785,-0.9273916735486983
alpha360__volume_43,negative_trend,risk_filter,-0.04628638795716739,-0.28517472894566653,-0.14807060206872538,0.7039106145251397,0.75,-0.025092721778189803,-0.17316052354170675,-0.12298068059574403,-0.11051626233379612,-0.2370311101031564,-0.3504450750561005
alpha101__alpha059,negative_trend,risk_filter,-0.043356632252923556,-0.05128042652017677,-0.17132867779331817,0.7035175879396985,1.0,-0.015861229795361392,-0.20491119714626707,-0.13774615844036928,0.014819996067250192,-0.02177449215374133,-0.12137007342897518
alpha101__alpha079,negative_trend,risk_filter,-0.044021386407396876,-0.056801125081435797,-0.16877529485022608,0.7035175879396985,1.0,-0.016138958728695696,-0.20224618451243231,-0.1353044051880198,0.0058463344401041405,-0.02967230226532593,-0.13444901983724045
alpha360__volume_57,negative_trend,risk_filter,-0.0523584609645033,-0.28827413486565534,-0.14896785984896946,0.703030303030303,0.75,-0.02670257789853167,-0.1780221690202445,-0.1199135506776944,-0.11364898230357713,-0.2382471193486809,-0.3530360069360801
alpha360__volume_44,negative_trend,risk_filter,-0.04798444163165633,-0.2841856814816379,-0.1496422194855084,0.702247191011236,0.75,-0.025432685208577152,-0.17552763449329953,-0.12375680447771728,-0.11370110848183897,-0.2342670725471688,-0.3515571340226908
alpha360__volume_34,negative_trend,risk_filter,-0.04494084302199019,-0.28349132020314227,-0.1426151302183283,0.7021276595744681,0.75,-0.024384403342427044,-0.16778962350639626,-0.11744063693026034,-0.11032126135210577,-0.23500345812937298,-0.3553014272688707
alpha191__alpha017,negative_trend,risk_filter,-0.04350712071271475,-0.8087684965512298,-0.087707359607133,0.7019230769230769,0.75,-0.016668133328022167,-0.09914855165116718,-0.07626616756309883,-0.2336895903599149,-0.5218883572367032,-0.4400715434666579
alpha360__vwap_4,negative_trend,risk_filter,-0.04512781643374897,-0.8951830911458275,-0.10490979864724063,0.7018348623853211,0.5,-0.02236096782656899,-0.11334287825519415,-0.09647671903928712,-0.3942991813229532,-0.7936102400502851,-0.5526999324480621
alpha191__alpha008,negative_trend,risk_filter,-0.04806382299839115,-0.828917930710689,-0.10362646567091001,0.7018348623853211,0.75,-0.021043807653732136,-0.11574509675484815,-0.09150783458697187,-0.17682184889227964,-0.629902752126401,-0.5045695655843588
alpha360__volume_45,negative_trend,risk_filter,-0.05044679438138413,-0.2830150502666897,-0.1492782796515131,0.7005649717514124,0.75,-0.0266767504092303,-0.17671021759273423,-0.121846341710292,-0.11315480133332136,-0.23292516394615415,-0.3500949695973538
alpha360__volume_32,negative_trend,risk_filter,-0.039615006279173054,-0.28854097391395733,-0.14636282751974372,0.7,0.75,-0.022141064023095736,-0.16672809809544498,-0.12599755694404247,-0.11236943035851236,-0.23839588362238337,-0.36040965793251645
alpha191__alpha168,negative_trend,risk_filter,-0.03140101175345012,-0.5057840036298966,-0.10509449763414917,0.6995073891625616,0.75,-0.01716483932617459,-0.11496755553044277,-0.09522143973785557,-0.23715739396689867,-0.4461316031823863,-0.5055588454409753
alpha191__alpha157,negative_trend,risk_filter,-0.047934945719006736,-0.2758330989120731,-0.11816898418930241,0.6966824644549763,1.0,-0.020129618346093156,-0.14032225590479538,-0.09601571247380943,-0.021298327043962204,-0.13193051785244717,-0.49430380482611197
alpha360__volume_31,negative_trend,risk_filter,-0.0377611453801033,-0.2907545999970482,-0.14583611342754282,0.6963350785340314,0.75,-0.021545768135233984,-0.16586959617509872,-0.12580263067998695,-0.11064399290501113,-0.23900906459580554,-0.3634793333554853
alpha101__alpha064,negative_trend,risk_filter,-0.03936730593027686,-0.10316954415577213,-0.1703435746291586,0.6962616822429907,1.0,-0.017016047734692993,-0.20101141223612823,-0.139675737022189,-0.002275181271209827,-0.05994419033782952,-0.20416276772053588
alpha101__alpha027,negative_trend,risk_filter,-0.029834112414458283,-0.10298335364561473,-0.08667601014944606,0.6944444444444444,1.0,-0.008696058346135183,-0.10433398791639399,-0.06901803238249815,-0.003855816622325734,-0.07646620029351131,-0.176257803147922
alpha360__volume_33,negative_trend,risk_filter,-0.042376877042910585,-0.2856988287462367,-0.1452901580681059,0.6931216931216931,0.75,-0.023111846186172402,-0.16681385235230886,-0.12376646378390294,-0.10975714464767357,-0.2357389586547528,-0.3581160608751305
alpha360__volume_40,negative_trend,risk_filter,-0.045059072525463505,-0.29141283632599313,-0.14560213124846452,0.6923076923076923,0.75,-0.024839007216767253,-0.1716296149715026,-0.11957464752542644,-0.11567805835166034,-0.24148682340938962,-0.35047050391320306
alpha360__high_7,negative_trend,risk_filter,-0.03438039530903384,-0.7493277277154065,-0.0856973059111634,0.6883720930232559,0.5,-0.020813904980119244,-0.09348578592392902,-0.07790882589839776,-0.2717401151703225,-0.5405287481338781,-0.7519934857728451
alpha360__close_4,negative_trend,risk_filter,-0.04482745455195352,-0.8437966402909323,-0.10412600657366702,0.6880733944954128,0.5,-0.022371854558734763,-0.11255465740557595,-0.09569735574175811,-0.4024470537902794,-0.8105952867033475,-0.5288689018409954
alpha360__volume_17,negative_trend,risk_filter,-0.032413089557766325,-0.358276931794891,-0.11733164915163366,0.6878048780487804,0.5,-0.016985762593471315,-0.13473685959226425,-0.09992643871100305,-0.1469564874797186,-0.2972642581682748,-0.4555038958643856
alpha360__volume_12,negative_trend,risk_filter,-0.029314645033056037,-0.3954649352747814,-0.10230496253852506,0.6857142857142857,0.75,-0.016123541867589658,-0.11175438821817793,-0.0928555368588722,-0.16018727707101055,-0.3253904883326163,-0.5158966107676844
alpha360__open_3,negative_trend,risk_filter,-0.046493397027316016,-0.8183271216122104,-0.10949341710705557,0.684931506849315,0.5,-0.02264555142576956,-0.12020901148078318,-0.09877782273332797,-0.4090815107362116,-0.8223597773423859,-0.5236354890939326
alpha360__volume_11,negative_trend,risk_filter,-0.0291882843527665,-0.40330150448109836,-0.09808741809059227,0.6824644549763034,0.75,-0.015301739797734026,-0.10786760469905216,-0.08830723148213238,-0.16643886526536894,-0.33280940817805177,-0.5371065637595054
alpha360__volume_30,negative_trend,risk_filter,-0.03558713304275621,-0.29561241838802277,-0.14481409941276413,0.6822916666666666,0.75,-0.02118179555132127,-0.1633290627755697,-0.1262991360499586,-0.11448041318758002,-0.24344464307191915,-0.3684975170469807
alpha360__volume_37,negative_trend,risk_filter,-0.044412603442483524,-0.28720632805413915,-0.1415386126870455,0.6810810810810811,0.75,-0.025027814442086863,-0.1657994723106029,-0.1172777530634881,-0.12027487876087563,-0.24344738558480095,-0.3496552128083496
alpha191__alpha001,negative_trend,risk_filter,-0.023917260788306298,-0.30538956528165956,-0.06398421220163591,0.6805555555555556,1.0,-0.010234278479270664,-0.07003037788291515,-0.05793804652035669,-0.06389933764785283,-0.20941859621959844,-0.27462512863956584
alpha191__alpha103,negative_trend,risk_filter,-0.02779359031114604,-0.1234780486903158,-0.09285891247982342,0.6798029556650246,0.5,-0.016820376679403032,-0.11117508333850161,-0.07454274162114523,-0.009785709919736372,-0.0650413247707627,-0.269420477400067
alpha360__volume_19,negative_trend,risk_filter,-0.031041248390157494,-0.3503774656596149,-0.12389365665187399,0.6798029556650246,0.5,-0.016368949168649574,-0.1402346494166103,-0.10755266388713768,-0.13803184519079498,-0.2881058718939505,-0.44182278085855353
alpha360__volume_38,negative_trend,risk_filter,-0.04384439773071374,-0.28888550884593256,-0.14386127297481938,0.6793478260869565,0.5,-0.024834213857595877,-0.16908734200662676,-0.11863520394301198,-0.11697754442999074,-0.24394546714784573,-0.3486066658431345
alpha360__volume_14,negative_trend,risk_filter,-0.031480377016798664,-0.3783618929748228,-0.10763007195107652,0.6778846153846154,0.5,-0.01637091868840658,-0.12280459475208381,-0.0924555491500692,-0.14931705856020888,-0.3084624837086401,-0.48456676798671605
alpha360__volume_39,negative_trend,risk_filter,-0.04383252659664919,-0.2922073290003764,-0.14458519283697926,0.6775956284153005,0.75,-0.02418695245585524,-0.16962427211401498,-0.11954611355994353,-0.11695049998319784,-0.24451410826206108,-0.3500604897362133
alpha360__volume_21,negative_trend,risk_filter,-0.030467106841105027,-0.3363862041186964,-0.13079576039863883,0.6766169154228856,0.75,-0.015868272667505234,-0.14615772157330703,-0.11543379922397065,-0.13013091404671262,-0.273531575528536,-0.42467539535262805
alpha101__alpha005,negative_trend,risk_filter,-0.02644991175321291,-0.546265682269601,-0.007257077477758823,0.676056338028169,0.5,-0.011636384448575288,-0.002863713613065756,-0.011650441342451889,-0.3465408640098232,-0.4652911420256543,-0.46961927025891687
alpha191__alpha125,negative_trend,risk_filter,-0.017101081411700653,-0.4079283505778524,-0.022057873252795915,0.6759259259259259,0.5,-0.007264037022998257,-0.031132625610032043,-0.012983120895559785,-0.07592277890573908,-0.27554134559958743,-0.5382585821800404
alpha360__high_6,negative_trend,risk_filter,-0.02699234494603783,-0.832708575425433,-0.07901595314675353,0.6759259259259259,0.5,-0.017990024774752034,-0.0806829099747583,-0.07734899631874874,-0.3007169474007046,-0.5960687644121352,-0.6690316013158482
alpha360__volume_8,negative_trend,risk_filter,-0.025622173377220565,-0.44910461778401517,-0.08447754184052392,0.6728971962616822,0.75,-0.015340352521837686,-0.09101000863407128,-0.07794507504697654,-0.1780647035433493,-0.35914003516398324,-0.4195474671022966
alpha360__volume_36,negative_trend,risk_filter,-0.04577816706141678,-0.2842764331248412,-0.14034924046892447,0.6720430107526881,0.75,-0.024366550260559935,-0.16642368257321868,-0.11427479836463025,-0.11586156235664063,-0.23721258456287433,-0.3494231157509176
alpha360__volume_27,negative_trend,risk_filter,-0.033502801540947175,-0.30319405728860804,-0.1382789105923042,0.6717948717948717,0.75,-0.019170125075197136,-0.15833630317331288,-0.11822151801129555,-0.11877284399154618,-0.25307089477337935,-0.38309326349861167
alpha191__alpha091,negative_trend,risk_filter,-0.030863543738652015,-0.408112483536772,-0.003928955023188832,0.6703910614525139,0.5,-0.012893368285044116,-0.00771616245023719,-0.0001417475961404745,-0.4188167842619749,-0.49873653332303447,-0.23618536181169697
alpha360__volume_22,negative_trend,risk_filter,-0.03081350124556261,-0.32919916785972236,-0.1327633714131073,0.67,0.5,-0.01592857740361385,-0.14869805117367796,-0.11682869165253663,-0.126601098838092,-0.2683224868583545,-0.4172849432753319
alpha360__volume_10,negative_trend,risk_filter,-0.027839780912919294,-0.4144461674693741,-0.09263741586328247,0.6698113207547169,0.75,-0.0155275098826205,-0.1021594645821016,-0.08311536714446334,-0.17035033706488947,-0.3398432008737288,-0.5618308681038596
alpha360__volume_23,negative_trend,risk_filter,-0.03188998102360847,-0.32079084944384806,-0.13384982427935718,0.6683417085427136,0.75,-0.01680175128789349,-0.1511284025276111,-0.11657124603110329,-0.12339585059416758,-0.2617703870891208,-0.40883181054233186
alpha191__alpha086,negative_trend,risk_filter,-0.023058305775841975,-0.3522498983606089,-0.015232858544250955,0.6683168316831684,0.5,-0.019954781057940033,-0.018282202400454743,-0.012183514688047169,-0.13771071838900442,-0.25894139193481885,-0.3248843144367365
alpha101__alpha038,negative_trend,risk_filter,-0.03168434373693524,-0.5848068097754542,-0.06404621966094376,0.6666666666666666,0.5,-0.014806248593305024,-0.06975724355720907,-0.05833519576467846,-0.8155643753682603,-0.638640332396937,-0.4433119802628091
alpha360__volume_16,negative_trend,risk_filter,-0.0328667462275944,-0.36408069950224703,-0.11452996402068136,0.6650485436893204,0.5,-0.016846061480282226,-0.13178963659320678,-0.09727029144815595,-0.1474970052655676,-0.29790287215393957,-0.46281352795090386
alpha360__volume_25,negative_trend,risk_filter,-0.03370470287013493,-0.30967795400702375,-0.13725493994117263,0.6649746192893401,0.75,-0.017605435643494732,-0.15895555042037068,-0.11555432946197457,-0.12441952773020812,-0.2556479956420098,-0.3963470782323495
alpha360__volume_28,negative_trend,risk_filter,-0.03366225177800956,-0.3024228545030992,-0.14091911983616906,0.6649484536082474,0.75,-0.019674743098991948,-0.15961687953068598,-0.12222136014165214,-0.11812271909279083,-0.25000859767993117,-0.3779400357551152
alpha360__volume_26,negative_trend,risk_filter,-0.03329769793518533,-0.30653242029376904,-0.13921894720184913,0.6632653061224489,0.5,-0.018210157487027298,-0.15949110119664023,-0.118946793207058,-0.1221388561506735,-0.2552543308021951,-0.3900742437240785
alpha360__volume_29,negative_trend,risk_filter,-0.03452608131087257,-0.29950638682017294,-0.1428306299505869,0.6632124352331606,0.75,-0.02058723970934309,-0.16219496328164712,-0.12346629661952668,-0.11396013315045485,-0.24528914889808187,-0.3727802501636692
alpha101__alpha023,negative_trend,risk_filter,-0.02943410349897643,-0.36737586173987896,-0.07407068904622109,0.6600985221674877,0.5,-0.01090076900162236,-0.08624803368960059,-0.0618933444028416,-0.30961866968267027,-0.5344998660920478,-0.22089675971238207
alpha191__alpha038,negative_trend,risk_filter,-0.02943410349897643,-0.36737586173987896,-0.07407068904622109,0.6600985221674877,0.5,-0.01090076900162236,-0.08624803368960059,-0.0618933444028416,-0.30961866968267027,-0.5344998660920478,-0.22089675971238207
alpha360__open_2,negative_trend,risk_filter,-0.04051537982605324,-0.6749070643492882,-0.09863874894497335,0.6590909090909091,0.5,-0.020989149366179807,-0.10698233754282988,-0.09029516034711683,-0.4964051791073968,-0.9565419317450591,-0.44342674519921593
alpha360__volume_20,negative_trend,risk_filter,-0.02964807475890343,-0.34382140937806954,-0.12733046063259884,0.6584158415841584,0.5,-0.016491557381918126,-0.14330398592788868,-0.11135693533730898,-0.13371603070855187,-0.28078770727223035,-0.43331677472808655
alpha360__vwap_3,negative_trend,risk_filter,-0.03814273888647095,-0.7442367567558136,-0.09413055643278498,0.6575342465753424,0.5,-0.019925868506192948,-0.10011879751018862,-0.08814231535538132,-0.4730547588299594,-0.9641009631270884,-0.47176628011227906
alpha360__close_3,negative_trend,risk_filter,-0.03822673228558655,-0.6961624230783766,-0.09178481445921392,0.6529680365296804,0.5,-0.019935684381884713,-0.09781122138704937,-0.08575840753137848,-0.4872672022109243,-0.9999966485339902,-0.44657980677131864
alpha191__alpha054,negative_trend,risk_filter,-0.0322106071520532,-0.07741330592813726,-0.11510829094687192,0.6525821596244131,0.75,-0.01602058930154239,-0.1378843400812751,-0.09233224181246875,0.01056678910405808,-0.025114633336408346,-0.1627923047078382
alpha360__volume_18,negative_trend,risk_filter,-0.03184348661239739,-0.3537708753611682,-0.12062807628422975,0.6519607843137255,0.5,-0.016981681856447578,-0.13760635408374336,-0.10364979848471614,-0.14225519726059535,-0.2932137273467803,-0.4487380561665754
alpha360__volume_24,negative_trend,risk_filter,-0.03368161643033491,-0.3149280695627733,-0.13487131773047306,0.6515151515151515,0.5,-0.0171045015448046,-0.1553011029143811,-0.11444153254656503,-0.12278879189031586,-0.25767431863928075,-0.4029512468539523
alpha360__volume_15,negative_trend,risk_filter,-0.032806874234060465,-0.3716162202388567,-0.11089567770505915,0.6473429951690821,0.75,-0.01667306225665885,-0.1269544086073356,-0.09483694680278269,-0.15060215969911303,-0.30247587589629005,-0.47239677855579737
alpha191__alpha006,negative_trend,risk_filter,-0.029098614396819485,-0.6513580879365976,-0.06956742230407408,0.6467889908256881,0.75,-0.01865066716923232,-0.07565220646212965,-0.0634826381460185,-0.03854198268755219,-0.423777068321592,-0.3957977547353534
alpha191__alpha117,negative_trend,risk_filter,-0.032068596494438856,-0.4194509431556502,-0.03949515618603915,0.6421052631578947,0.75,-0.016054995072559114,-0.05082886178084778,-0.028161450591230527,-0.6491984974031078,-0.48370938295830607,-0.3070219315560984
alpha101__alpha034,negative_trend,risk_filter,-0.02287499910300634,-0.26846199824560996,-0.04207011554188969,0.6405529953917051,0.75,-0.010088860257480792,-0.046942977828826414,-0.03719725325495296,-0.6344883503125034,-0.41790096932763227,-0.16504717050243173
alpha101__alpha008,negative_trend,risk_filter,-0.02887285678606603,-0.6214091737747467,-0.05868286236093287,0.6376811594202898,0.75,-0.012744147474863868,-0.05942349598754988,-0.057942228734315857,-0.22763766675982006,-0.4478343996981635,-0.4373719896833676
alpha101__alpha037,negative_trend,risk_filter,-0.022346457139735935,-0.30034540018293504,-0.11360534510594751,0.6363636363636364,0.75,-0.012939425804644356,-0.13977555229688193,-0.08743513791501309,-0.5656761141611683,-0.3377797955301594,-0.24911148158498814
alpha191__alpha184,negative_trend,risk_filter,-0.022346457139735935,-0.30034540018293504,-0.11360534510594751,0.6363636363636364,0.75,-0.012939425804644356,-0.13977555229688193,-0.08743513791501309,-0.5656761141611683,-0.3377797955301594,-0.24911148158498814
alpha360__vwap_2,negative_trend,risk_filter,-0.03177915150120911,-0.5891145047080555,-0.07710840144782284,0.6363636363636364,0.5,-0.017309314901725617,-0.08101579421780906,-0.07320100867783662,-0.6015996043108642,-0.8375727082544486,-0.38142186056340666
alpha191__alpha141,negative_trend,risk_filter,-0.01692801816252329,-0.08374761135284153,-0.03591967558072288,0.635,0.75,-0.008132961974701355,-0.04857129742033671,-0.023268053741109043,-0.01135346750451331,-0.05125237545054993,-0.05945893223443649
alpha360__open_1,negative_trend,risk_filter,-0.035005686501308295,-0.5182116639463333,-0.07870192836302509,0.6334841628959276,0.5,-0.018009370428401214,-0.08685651270581321,-0.07054734402023696,-0.6374236109189089,-0.7157917696579624,-0.34931474923422523
alpha191__alpha148,negative_trend,risk_filter,-0.023964709696620075,-0.15373729825754107,-0.09780517538203323,0.6333333333333333,1.0,-0.006972236664876938,-0.10899450860757831,-0.08661584215648817,0.027602309632135374,-0.10992013400217909,-0.3028247057648698
alpha191__alpha037,negative_trend,risk_filter,-0.030092616708014202,-0.6006847452090786,-0.0573414547779945,0.6328502415458938,0.75,-0.01295683236807732,-0.05880031181336954,-0.055882597742619465,-0.17253159262473589,-0.4204603452863801,-0.4416961381742223
alpha360__volume_7,negative_trend,risk_filter,-0.022099760714717465,-0.47309292249406404,-0.08013446169621337,0.6325581395348837,0.5,-0.014201615717334942,-0.08348364458071067,-0.07678527881171607,-0.18190067223492054,-0.3768004008074563,-0.35471110693964203
alpha101__alpha026,negative_trend,risk_filter,-0.023891744374658026,-0.15966891222951593,-0.09052784327300595,0.6320754716981132,1.0,-0.010937015509591128,-0.10196542408657279,-0.0790902624594391,0.004996673432026916,-0.06740118615676942,-0.2347567401983098
alpha101__alpha018,negative_trend,risk_filter,-0.026867918807374075,-0.15732122758123865,-0.09203897741545794,0.6291079812206573,0.75,-0.014279290297512279,-0.10883535857214931,-0.07524259625876656,-0.20424831570258276,-0.13737708603874568,-0.1590232488168814
alpha101__alpha017,negative_trend,risk_filter,-0.027101343154288183,-0.3747573457273178,0.005947400210541771,0.6291079812206573,1.0,-0.007399982380236203,-2.138776889671501e-05,0.011916188189980257,-0.4444245230546255,-0.26969494782628295,-0.28399446576389353
alpha360__close_2,negative_trend,risk_filter,-0.032804063535267665,-0.5360004705837419,-0.07061096306199349,0.6272727272727273,0.5,-0.017200655020396333,-0.07627560775882815,-0.06494631836515885,-0.624966317206384,-0.7522765825033524,-0.3502781707690416
alpha360__volume_6,negative_trend,risk_filter,-0.01756064788043096,-0.5039942734672642,-0.07758627875267847,0.625,0.5,-0.012913851015897898,-0.0775343026802754,-0.07763825482508153,-0.19508292218558765,-0.39996278127885376,-0.2970207555719393
alpha101__alpha040,negative_trend,risk_filter,-0.02447655950956839,-0.10420722902087735,-0.19430974480978475,0.6244131455399061,0.75,-0.01433478783700097,-0.22029379268696728,-0.16832569693260221,0.010019990814560712,-0.057032951197916994,-0.17582952460498252
alpha191__alpha042,negative_trend,risk_filter,-0.02447655950956839,-0.10420722902087735,-0.19430974480978475,0.6244131455399061,0.75,-0.01433478783700097,-0.22029379268696728,-0.16832569693260221,0.010019990814560712,-0.057032951197916994,-0.17582952460498252
alpha101__alpha012,negative_trend,risk_filter,-0.019714405074365483,-0.19338958761843547,-0.0866747960738494,0.6199095022624435,0.75,-0.010453921065619334,-0.09788661757180775,-0.07546297457589106,-0.08914277169892493,-0.19845687781223284,-0.16308057541314594
